date,actual,forecast
1970-01-01 18:00:00,50.3,
1970-02-01 18:00:00,44.7,
1970-03-01 18:00:00,43.2,
1970-04-01 18:00:00,41.4,
1970-05-01 18:00:00,38.9,
1970-06-01 18:00:00,35.2,
1970-07-01 18:00:00,43.5,
1970-08-01 18:00:00,46.0,
1970-09-01 18:00:00,46.8,
1970-10-01 18:00:00,41.1,
1970-11-01 18:00:00,35.4,
1970-12-01 18:00:00,38.1,
1971-01-01 18:00:00,36.7,
1971-02-01 18:00:00,41.4,
1971-03-01 18:00:00,47.4,
1971-04-01 18:00:00,47.6,
1971-05-01 18:00:00,49.0,
1971-06-01 18:00:00,51.2,
1971-07-01 18:00:00,48.1,
1971-08-01 18:00:00,49.4,
1971-09-01 18:00:00,51.1,
1971-10-01 18:00:00,53.3,
1971-11-01 18:00:00,55.8,
1971-12-01 18:00:00,56.8,
1972-01-01 18:00:00,58.7,
1972-02-01 18:00:00,60.4,
1972-03-01 18:00:00,57.9,
1972-04-01 18:00:00,62.7,
1972-05-01 18:00:00,62.9,
1972-06-01 18:00:00,64.8,
1972-07-01 18:00:00,62.1,
1972-08-01 18:00:00,67.9,
1972-09-01 18:00:00,66.3,
1972-10-01 18:00:00,69.3,
1972-11-01 18:00:00,71.6,
1972-12-01 18:00:00,73.8,
1973-01-01 18:00:00,74.4,
1973-02-01 18:00:00,78.6,
1973-03-01 18:00:00,78.1,
1973-04-01 18:00:00,74.9,
1973-05-01 18:00:00,75.0,
1973-06-01 18:00:00,71.5,
1973-07-01 18:00:00,72.6,
1973-08-01 18:00:00,67.8,
1973-09-01 18:00:00,69.1,
1973-10-01 18:00:00,69.5,
1973-11-01 18:00:00,69.4,
1973-12-01 18:00:00,78.8,
1974-01-01 18:00:00,76.3,
1974-02-01 18:00:00,68.6,
1974-03-01 18:00:00,69.6,
1974-04-01 18:00:00,59.0,
1974-05-01 18:00:00,63.0,
1974-06-01 18:00:00,58.1,
1974-07-01 18:00:00,60.4,
1974-08-01 18:00:00,63.0,
1974-09-01 18:00:00,57.8,
1974-10-01 18:00:00,46.6,
1974-11-01 18:00:00,41.0,
1974-12-01 18:00:00,35.6,
1975-01-01 18:00:00,25.6,
1975-02-01 18:00:00,24.4,
1975-03-01 18:00:00,23.9,
1975-04-01 18:00:00,28.9,
1975-05-01 18:00:00,33.1,
1975-06-01 18:00:00,36.7,
1975-07-01 18:00:00,39.4,
1975-08-01 18:00:00,43.6,
1975-09-01 18:00:00,51.3,
1975-10-01 18:00:00,50.2,
1975-11-01 18:00:00,51.0,
1975-12-01 18:00:00,51.0,
1976-01-01 18:00:00,51.5,
1976-02-01 18:00:00,55.6,
1976-03-01 18:00:00,59.5,
1976-04-01 18:00:00,62.9,
1976-05-01 18:00:00,60.4,
1976-06-01 18:00:00,60.1,
1976-07-01 18:00:00,59.2,
1976-08-01 18:00:00,59.0,
1976-09-01 18:00:00,60.9,
1976-10-01 18:00:00,57.2,
1976-11-01 18:00:00,56.3,
1976-12-01 18:00:00,56.3,
1977-01-01 18:00:00,57.1,
1977-02-01 18:00:00,61.4,
1977-03-01 18:00:00,57.4,
1977-04-01 18:00:00,57.8,
1977-05-01 18:00:00,57.4,
1977-06-01 18:00:00,60.3,
1977-07-01 18:00:00,58.5,
1977-08-01 18:00:00,58.6,
1977-09-01 18:00:00,56.3,
1977-10-01 18:00:00,56.5,
1977-11-01 18:00:00,59.8,
1977-12-01 18:00:00,59.3,
1978-01-01 18:00:00,64.8,
1978-02-01 18:00:00,64.7,
1978-03-01 18:00:00,61.3,
1978-04-01 18:00:00,58.3,
1978-05-01 18:00:00,62.5,
1978-06-01 18:00:00,62.9,
1978-07-01 18:00:00,63.0,
1978-08-01 18:00:00,64.9,
1978-09-01 18:00:00,61.7,
1978-10-01 18:00:00,65.6,
1978-11-01 18:00:00,63.7,
1978-12-01 18:00:00,66.3,
1979-01-01 18:00:00,63.8,
1979-02-01 18:00:00,61.6,
1979-03-01 18:00:00,61.3,
1979-04-01 18:00:00,66.9,
1979-05-01 18:00:00,63.8,
1979-06-01 18:00:00,60.7,
1979-07-01 18:00:00,60.3,
1979-08-01 18:00:00,55.2,
1979-09-01 18:00:00,44.6,
1979-10-01 18:00:00,49.7,
1979-11-01 18:00:00,51.1,
1979-12-01 18:00:00,49.1,
1980-01-01 18:00:00,47.1,
1980-02-01 18:00:00,43.9,
1980-03-01 18:00:00,44.9,
1980-04-01 18:00:00,44.2,
1980-05-01 18:00:00,35.4,
1980-06-01 18:00:00,25.2,
1980-07-01 18:00:00,21.4,
1980-08-01 18:00:00,26.8,
1980-09-01 18:00:00,37.4,
1980-10-01 18:00:00,45.3,
1980-11-01 18:00:00,45.2,
1980-12-01 18:00:00,52.0,
1981-01-01 18:00:00,51.1,
1981-02-01 18:00:00,49.9,
1981-03-01 18:00:00,52.1,
1981-04-01 18:00:00,52.0,
1981-05-01 18:00:00,52.6,
1981-06-01 18:00:00,51.5,
1981-07-01 18:00:00,50.8,
1981-08-01 18:00:00,49.1,
1981-09-01 18:00:00,50.2,
1981-10-01 18:00:00,42.7,
1981-11-01 18:00:00,42.2,
1981-12-01 18:00:00,34.7,
1982-01-01 18:00:00,33.9,
1982-02-01 18:00:00,34.9,
1982-03-01 18:00:00,32.2,
1982-04-01 18:00:00,32.1,
1982-05-01 18:00:00,33.6,
1982-06-01 18:00:00,36.2,
1982-07-01 18:00:00,36.6,
1982-08-01 18:00:00,38.2,
1982-09-01 18:00:00,35.4,
1982-10-01 18:00:00,43.6,
1982-11-01 18:00:00,38.7,
1982-12-01 18:00:00,40.2,
1983-01-01 18:00:00,41.3,
1983-02-01 18:00:00,46.5,
1983-03-01 18:00:00,52.8,
1983-04-01 18:00:00,56.1,
1983-05-01 18:00:00,55.7,
1983-06-01 18:00:00,56.9,
1983-07-01 18:00:00,50.7,
1983-08-01 18:00:00,63.3,
1983-09-01 18:00:00,68.4,
1983-10-01 18:00:00,64.9,
1983-11-01 18:00:00,69.1,
1983-12-01 18:00:00,70.5,
1984-01-01 18:00:00,74.0,
1984-02-01 18:00:00,69.9,
1984-03-01 18:00:00,65.0,
1984-04-01 18:00:00,69.5,
1984-05-01 18:00:00,69.8,
1984-06-01 18:00:00,67.7,
1984-07-01 18:00:00,64.6,
1984-08-01 18:00:00,63.3,
1984-09-01 18:00:00,56.1,
1984-10-01 18:00:00,59.8,
1984-11-01 18:00:00,53.7,
1984-12-01 18:00:00,53.1,
1985-01-01 18:00:00,51.5,
1985-02-01 18:00:00,52.3,
1985-03-01 18:00:00,52.6,
1985-04-01 18:00:00,48.8,
1985-05-01 18:00:00,57.3,
1985-06-01 18:00:00,49.0,
1985-07-01 18:00:00,51.0,
1985-08-01 18:00:00,48.9,
1985-09-01 18:00:00,50.9,
1985-10-01 18:00:00,51.1,
1985-11-01 18:00:00,46.9,
1985-12-01 18:00:00,54.4,
1986-01-01 18:00:00,54.5,
1986-02-01 18:00:00,55.2,
1986-03-01 18:00:00,58.0,
1986-04-01 18:00:00,56.4,
1986-05-01 18:00:00,54.8,
1986-06-01 18:00:00,56.2,
1986-07-01 18:00:00,55.9,
1986-08-01 18:00:00,53.4,
1986-09-01 18:00:00,55.8,
1986-10-01 18:00:00,53.3,
1986-11-01 18:00:00,54.6,
1986-12-01 18:00:00,54.9,
1987-01-01 18:00:00,55.6,
1987-02-01 18:00:00,53.3,
1987-03-01 18:00:00,54.7,
1987-04-01 18:00:00,58.8,
1987-05-01 18:00:00,58.6,
1987-06-01 18:00:00,60.2,
1987-07-01 18:00:00,56.7,
1987-08-01 18:00:00,65.1,
1987-09-01 18:00:00,66.4,
1987-10-01 18:00:00,67.9,
1987-11-01 18:00:00,69.5,
1987-12-01 18:00:00,67.8,
1988-01-01 18:00:00,69.6,
1988-02-01 18:00:00,68.7,
1988-03-01 18:00:00,62.3,
1988-04-01 18:00:00,63.3,
1988-05-01 18:00:00,56.7,
1988-06-01 18:00:00,60.1,
1988-07-01 18:00:00,62.6,
1988-08-01 18:00:00,71.8,
1988-09-01 18:00:00,64.0,
1988-10-01 18:00:00,62.4,
1988-11-01 18:00:00,60.6,
1988-12-01 18:00:00,60.7,
1989-01-01 18:00:00,59.3,
1989-02-01 18:00:00,61.5,
1989-03-01 18:00:00,58.9,
1989-04-01 18:00:00,55.1,
1989-05-01 18:00:00,54.5,
1989-06-01 18:00:00,51.8,
1989-07-01 18:00:00,49.7,
1989-08-01 18:00:00,49.6,
1989-09-01 18:00:00,45.5,
1989-10-01 18:00:00,45.8,
1989-11-01 18:00:00,51.0,
1989-12-01 18:00:00,48.9,
1990-01-01 18:00:00,49.2,
1990-02-01 18:00:00,47.6,
1990-03-01 18:00:00,50.5,
1990-04-01 18:00:00,52.7,
1990-05-01 18:00:00,53.5,
1990-06-01 18:00:00,55.1,
1990-07-01 18:00:00,53.1,
1990-08-01 18:00:00,50.3,
1990-09-01 18:00:00,48.7,
1990-10-01 18:00:00,48.8,
1990-11-01 18:00:00,46.2,
1990-12-01 18:00:00,45.0,
1991-01-01 18:00:00,43.9,
1991-02-01 18:00:00,41.6,
1991-03-01 18:00:00,44.8,
1991-04-01 18:00:00,44.4,
1991-05-01 18:00:00,41.5,
1991-06-01 18:00:00,46.8,
1991-07-01 18:00:00,48.1,
1991-08-01 18:00:00,49.9,
1991-09-01 18:00:00,54.0,
1991-10-01 18:00:00,54.6,
1991-11-01 18:00:00,55.2,
1991-12-01 18:00:00,52.9,
1992-01-01 18:00:00,49.9,
1992-02-01 18:00:00,48.7,
1992-03-01 18:00:00,49.3,
1992-04-01 18:00:00,51.5,
1992-05-01 18:00:00,53.6,
1992-06-01 18:00:00,56.1,
1992-07-01 18:00:00,56.4,
1992-08-01 18:00:00,58.1,
1992-09-01 18:00:00,58.6,
1992-10-01 18:00:00,57.9,
1992-11-01 18:00:00,49.8,
1992-12-01 18:00:00,54.3,
1993-01-01 18:00:00,58.8,
1993-02-01 18:00:00,61.7,
1993-03-01 18:00:00,61.7,
1993-04-01 18:00:00,60.2,
1993-05-01 18:00:00,54.8,
1993-06-01 18:00:00,53.1,
1993-07-01 18:00:00,53.7,
1993-08-01 18:00:00,52.0,
1993-09-01 18:00:00,52.5,
1993-10-01 18:00:00,55.1,
1993-11-01 18:00:00,56.3,
1993-12-01 18:00:00,60.7,
1994-01-01 18:00:00,60.2,
1994-02-01 18:00:00,60.0,
1994-03-01 18:00:00,62.2,
1994-04-01 18:00:00,64.3,
1994-05-01 18:00:00,66.7,
1994-06-01 18:00:00,67.5,
1994-07-01 18:00:00,65.4,
1994-08-01 18:00:00,67.1,
1994-09-01 18:00:00,64.6,
1994-10-01 18:00:00,63.6,
1994-11-01 18:00:00,65.2,
1994-12-01 18:00:00,63.4,
1995-01-01 18:00:00,63.3,
1995-02-01 18:00:00,63.5,
1995-03-01 18:00:00,64.8,
1995-04-01 18:00:00,55.9,
