date,actual,forecast
1980-02-01 18:00:00,7.92,
1980-03-01 18:00:00,8.2,
1980-04-01 18:00:00,9.25,
1980-05-01 18:00:00,8.98,
1980-06-01 18:00:00,10.74,
1980-07-01 18:00:00,10.34,
1980-08-01 18:00:00,10.91,
1980-09-01 18:00:00,9.58,
1980-10-01 18:00:00,9.81,
1980-11-01 18:00:00,8.92,
1980-12-01 18:00:00,9.83,
1981-01-01 18:00:00,9.43,
1981-02-01 18:00:00,9.62,
1981-03-01 18:00:00,10.35,
1981-04-01 18:00:00,11.11,
1981-05-01 18:00:00,11.71,
1981-06-01 18:00:00,12.07,
1981-07-01 18:00:00,13.04,
1981-08-01 18:00:00,13.41,
1981-09-01 18:00:00,13.04,
1981-10-01 18:00:00,12.91,
1981-11-01 18:00:00,12.07,
1981-12-01 18:00:00,12.77,
1982-01-01 18:00:00,12.78,
1982-02-01 18:00:00,13.25,
1982-03-01 18:00:00,13.41,
1982-04-01 18:00:00,14.85,
1982-05-01 18:00:00,17.05,
1982-06-01 18:00:00,15.4,
1982-07-01 18:00:00,17.44,
1982-08-01 18:00:00,16.49,
1982-09-01 18:00:00,19.93,
1982-10-01 18:00:00,15.89,
1982-11-01 18:00:00,15.65,
1982-12-01 18:00:00,14.21,
1983-01-01 18:00:00,11.8,
1983-02-01 18:00:00,11.96,
1983-03-01 18:00:00,12.71,
1983-04-01 18:00:00,17.54,
1983-05-01 18:00:00,12.72,
1983-06-01 18:00:00,12.3,
1983-07-01 18:00:00,11.85,
1983-08-01 18:00:00,10.85,
1983-09-01 18:00:00,10.91,
1983-10-01 18:00:00,10.9,
1983-11-01 18:00:00,10.66,
1983-12-01 18:00:00,10.28,
1984-01-01 18:00:00,5.46,
1984-02-01 18:00:00,9.0,
1984-03-01 18:00:00,9.74,
1984-04-01 18:00:00,12.37,
1984-05-01 18:00:00,15.06,
1984-06-01 18:00:00,14.02,
1984-07-01 18:00:00,12.41,
1984-08-01 18:00:00,12.16,
1984-09-01 18:00:00,11.62,
1984-10-01 18:00:00,11.25,
1984-11-01 18:00:00,11.02,
1984-12-01 18:00:00,11.46,
1985-01-01 18:00:00,11.89,
1985-02-01 18:00:00,11.34,
1985-03-01 18:00:00,11.76,
1985-04-01 18:00:00,13.76,
1985-05-01 18:00:00,15.21,
1985-06-01 18:00:00,15.76,
1985-07-01 18:00:00,19.16,
1985-08-01 18:00:00,15.48,
1985-09-01 18:00:00,16.5,
1985-10-01 18:00:00,16.41,
1985-11-01 18:00:00,16.09,
1985-12-01 18:00:00,18.12,
1986-01-01 18:00:00,19.34,
1986-02-01 18:00:00,18.9,
1986-03-01 18:00:00,18.58,
1986-04-01 18:00:00,17.24,
1986-05-01 18:00:00,17.1,
1986-06-01 18:00:00,15.11,
1986-07-01 18:00:00,15.43,
1986-08-01 18:00:00,14.71,
1986-09-01 18:00:00,17.78,
1986-10-01 18:00:00,17.7,
1986-11-01 18:00:00,16.64,
1986-12-01 18:00:00,16.35,
1987-01-01 18:00:00,15.43,
1987-02-01 18:00:00,16.53,
1987-03-01 18:00:00,16.43,
1987-04-01 18:00:00,16.23,
1987-05-01 18:00:00,14.78,
1987-06-01 18:00:00,14.26,
1987-07-01 18:00:00,13.21,
1987-08-01 18:00:00,12.43,
1987-09-01 18:00:00,12.16,
1987-10-01 18:00:00,11.8,
1987-11-01 18:00:00,11.3,
1987-12-01 18:00:00,11.69,
1988-01-01 18:00:00,11.25,
1988-02-01 18:00:00,10.65,
1988-03-01 18:00:00,10.66,
1988-04-01 18:00:00,10.87,
1988-05-01 18:00:00,11.25,
1988-06-01 18:00:00,12.58,
1988-07-01 18:00:00,13.05,
1988-08-01 18:00:00,12.71,
1988-09-01 18:00:00,12.91,
1988-10-01 18:00:00,13.07,
1988-11-01 18:00:00,13.41,
1988-12-01 18:00:00,14.33,
1989-01-01 18:00:00,14.51,
1989-02-01 18:00:00,14.81,
1989-03-01 18:00:00,15.77,
1989-04-01 18:00:00,16.48,
1989-05-01 18:00:00,16.73,
1989-06-01 18:00:00,17.29,
1989-07-01 18:00:00,17.72,
1989-08-01 18:00:00,17.92,
1989-09-01 18:00:00,17.86,
1989-10-01 18:00:00,18.06,
1989-11-01 18:00:00,18.05,
1989-12-01 18:00:00,18.18,
1990-01-01 18:00:00,18.0,
1990-02-01 18:00:00,17.5,
1990-03-01 18:00:00,17.0,
1990-04-01 18:00:00,17.0,
1990-05-01 18:00:00,15.5,
1990-06-01 18:00:00,15.5,
1990-07-01 18:00:00,15.5,
1990-08-01 18:00:00,15.5,
1990-09-01 18:00:00,14.0,
1990-10-01 18:00:00,14.0,
1990-11-01 18:00:00,13.0,
1990-12-01 18:00:00,13.0,
1991-01-01 18:00:00,12.0,
1991-02-01 18:00:00,12.0,
1991-03-01 18:00:00,12.0,
1991-04-01 18:00:00,12.0,
1991-05-01 18:00:00,11.5,
1991-06-01 18:00:00,10.5,
1991-07-01 18:00:00,10.5,
1991-08-01 18:00:00,10.5,
1991-09-01 18:00:00,10.5,
1991-10-01 18:00:00,9.5,
1991-11-01 18:00:00,9.5,
1991-12-01 18:00:00,8.5,
1992-01-01 18:00:00,8.5,
1992-02-01 18:00:00,7.5,
1992-03-01 18:00:00,7.5,
1992-04-01 18:00:00,7.5,
1992-05-01 18:00:00,7.5,
1992-06-01 18:00:00,6.5,
1992-07-01 18:00:00,6.5,
1992-08-01 18:00:00,5.75,
1992-09-01 18:00:00,5.75,
1992-10-01 18:00:00,5.75,
1992-11-01 18:00:00,5.75,
1992-12-01 18:00:00,5.75,
1993-01-01 18:00:00,5.75,
1993-02-01 18:00:00,5.75,
1993-03-01 18:00:00,5.75,
1993-04-01 18:00:00,5.25,
1993-05-01 18:00:00,5.25,
1993-06-01 18:00:00,5.25,
1993-07-01 18:00:00,5.25,
1993-08-01 18:00:00,4.75,
1993-09-01 18:00:00,4.75,
1993-10-01 18:00:00,4.75,
1993-11-01 18:00:00,4.75,
1993-12-01 18:00:00,4.75,
1994-01-01 18:00:00,4.75,
1994-02-01 18:00:00,4.75,
1994-03-01 18:00:00,4.75,
1994-04-01 18:00:00,4.75,
1994-05-01 18:00:00,4.75,
1994-06-01 18:00:00,4.75,
1994-07-01 18:00:00,4.75,
1994-08-01 18:00:00,4.75,
1994-09-01 18:00:00,5.5,
1994-10-01 18:00:00,5.5,
1994-11-01 18:00:00,6.5,
1994-12-01 18:00:00,6.5,
1995-01-01 18:00:00,7.5,
1995-02-01 18:00:00,7.5,
1995-03-01 18:00:00,7.5,
1995-04-01 18:00:00,7.5,
1995-05-01 18:00:00,7.5,
1995-06-01 18:00:00,7.5,
1995-07-01 18:00:00,7.5,
1995-08-01 18:00:00,7.5,
1995-09-01 18:00:00,7.5,
1995-10-01 18:00:00,7.5,
1995-11-01 18:00:00,7.5,
1995-12-01 18:00:00,7.5,
1996-01-01 18:00:00,7.5,
1996-02-01 18:00:00,7.5,
1996-03-01 18:00:00,7.5,
1996-04-01 18:00:00,7.5,
1996-05-01 18:00:00,7.5,
1996-06-01 18:00:00,7.5,
1996-07-01 18:00:00,7.5,
1996-08-01 18:00:00,7.0,
1996-09-01 18:00:00,7.0,
1996-10-01 18:00:00,7.0,
1996-11-01 18:00:00,7.0,
1996-12-01 18:00:00,6.5,
1997-01-01 18:00:00,6.0,
1997-02-01 18:00:00,6.0,
1997-03-01 18:00:00,6.0,
1997-04-01 18:00:00,6.0,
1997-05-01 18:00:00,6.0,
1997-06-01 18:00:00,5.5,
1997-07-01 18:00:00,5.5,
1997-08-01 18:00:00,5.0,
1997-09-01 18:00:00,5.0,
1997-10-01 18:00:00,5.0,
