date,actual,forecast
1996-03-01 18:00:00,7.0,
1996-04-01 18:00:00,16.2,
1996-05-01 18:00:00,16.3,
1996-06-01 18:00:00,16.5,
1996-07-01 18:00:00,19.9,
1996-08-01 18:00:00,20.9,
1996-09-01 18:00:00,20.2,
1996-10-01 18:00:00,19.3,
1996-11-01 18:00:00,19.2,
1996-12-01 18:00:00,19.2,
1997-01-01 18:00:00,19.5,
1997-03-01 18:00:00,18.1,
1997-04-01 18:00:00,13.9,
1997-05-01 18:00:00,15.0,
1997-06-01 18:00:00,14.0,
1997-07-01 18:00:00,13.8,
1997-08-01 18:00:00,10.5,
1997-09-01 18:00:00,10.8,
1997-10-01 18:00:00,11.2,
1997-11-01 18:00:00,12.1,
1997-12-01 18:00:00,12.3,
1998-01-01 18:00:00,10.8,
1998-03-01 18:00:00,10.2,
1998-04-01 18:00:00,10.3,
1998-05-01 18:00:00,12.2,
1998-06-01 18:00:00,12.7,
1998-07-01 18:00:00,13.8,
1998-08-01 18:00:00,15.6,
1998-09-01 18:00:00,17.4,
1998-10-01 18:00:00,20.0,
1998-11-01 18:00:00,21.2,
1998-12-01 18:00:00,22.3,
1999-01-01 18:00:00,19.5,
1999-03-01 18:00:00,28.3,
1999-04-01 18:00:00,22.7,
1999-05-01 18:00:00,18.1,
1999-06-01 18:00:00,17.6,
1999-07-01 18:00:00,15.1,
1999-08-01 18:00:00,12.7,
1999-09-01 18:00:00,10.4,
1999-10-01 18:00:00,8.1,
1999-11-01 18:00:00,7.0,
1999-12-01 18:00:00,6.8,
2000-01-01 18:00:00,6.3,
2000-03-01 18:00:00,8.6,
2000-04-01 18:00:00,8.5,
2000-05-01 18:00:00,9.3,
2000-06-01 18:00:00,9.5,
2000-07-01 18:00:00,12.1,
2000-08-01 18:00:00,12.6,
2000-09-01 18:00:00,12.7,
2000-10-01 18:00:00,12.9,
2000-11-01 18:00:00,12.6,
2000-12-01 18:00:00,11.7,
2001-01-01 18:00:00,9.7,
2001-03-01 18:00:00,16.7,
2001-04-01 18:00:00,15.1,
2001-05-01 18:00:00,16.5,
2001-06-01 18:00:00,17.6,
2001-07-01 18:00:00,17.9,
2001-08-01 18:00:00,18.4,
2001-09-01 18:00:00,18.9,
2001-10-01 18:00:00,18.2,
2001-11-01 18:00:00,17.4,
2001-12-01 18:00:00,16.3,
2002-01-01 18:00:00,13.7,
2002-03-01 18:00:00,24.5,
