date,actual,forecast
1971-02-01 18:00:00,0.59,
1971-03-01 18:00:00,0.57,
1971-04-01 18:00:00,0.57,
1971-05-01 18:00:00,0.57,
1971-06-01 18:00:00,0.57,
1971-07-01 18:00:00,0.58,
1971-08-01 18:00:00,0.58,
1971-09-01 18:00:00,0.58,
1971-10-01 18:00:00,0.57,
1971-11-01 18:00:00,0.57,
1971-12-01 18:00:00,0.57,
1972-01-01 18:00:00,0.57,
1972-02-01 18:00:00,0.58,
1972-03-01 18:00:00,0.57,
1972-04-01 18:00:00,0.58,
1972-05-01 18:00:00,0.56,
1972-06-01 18:00:00,0.58,
1972-07-01 18:00:00,0.61,
1972-08-01 18:00:00,0.62,
1972-09-01 18:00:00,0.66,
1972-10-01 18:00:00,0.69,
1972-11-01 18:00:00,0.71,
1972-12-01 18:00:00,0.71,
1973-01-01 18:00:00,0.74,
1973-02-01 18:00:00,0.75,
1973-03-01 18:00:00,0.74,
1973-04-01 18:00:00,0.76,
1973-05-01 18:00:00,0.81,
1973-06-01 18:00:00,0.86,
1973-07-01 18:00:00,0.9,
1973-08-01 18:00:00,0.92,
1973-09-01 18:00:00,0.93,
1973-10-01 18:00:00,1.03,
1973-11-01 18:00:00,1.05,
1973-12-01 18:00:00,1.05,
1974-01-01 18:00:00,1.09,
1974-02-01 18:00:00,1.08,
1974-03-01 18:00:00,1.05,
1974-04-01 18:00:00,1.03,
1974-05-01 18:00:00,1.06,
1974-06-01 18:00:00,1.06,
1974-07-01 18:00:00,1.04,
1974-08-01 18:00:00,1.05,
1974-09-01 18:00:00,1.01,
1974-10-01 18:00:00,1.02,
1974-11-01 18:00:00,1.02,
1974-12-01 18:00:00,1.01,
1975-01-01 18:00:00,1.06,
1975-02-01 18:00:00,0.94,
1975-03-01 18:00:00,0.92,
1975-04-01 18:00:00,0.89,
1975-05-01 18:00:00,0.96,
1975-06-01 18:00:00,0.98,
1975-07-01 18:00:00,1.1,
1975-08-01 18:00:00,1.14,
1975-09-01 18:00:00,1.24,
1975-10-01 18:00:00,1.27,
1975-11-01 18:00:00,1.37,
1975-12-01 18:00:00,1.45,
1976-01-01 18:00:00,1.55,
1976-02-01 18:00:00,1.53,
1976-03-01 18:00:00,1.56,
1976-04-01 18:00:00,1.7,
1976-05-01 18:00:00,1.77,
1976-06-01 18:00:00,1.91,
1976-07-01 18:00:00,2.04,
1976-08-01 18:00:00,2.13,
1976-09-01 18:00:00,2.26,
1976-10-01 18:00:00,2.37,
1976-11-01 18:00:00,2.59,
1976-12-01 18:00:00,2.6,
1977-01-01 18:00:00,2.96,
1977-02-01 18:00:00,2.88,
1977-03-01 18:00:00,2.87,
1977-04-01 18:00:00,3.21,
1977-05-01 18:00:00,3.25,
1977-06-01 18:00:00,3.52,
1977-07-01 18:00:00,3.5,
1977-08-01 18:00:00,3.66,
1977-09-01 18:00:00,3.77,
1977-10-01 18:00:00,4.04,
1977-11-01 18:00:00,4.25,
1977-12-01 18:00:00,4.14,
1978-01-01 18:00:00,4.31,
1978-02-01 18:00:00,4.42,
1978-03-01 18:00:00,4.38,
1978-04-01 18:00:00,4.27,
1978-05-01 18:00:00,4.14,
1978-06-01 18:00:00,4.1,
1978-07-01 18:00:00,4.2,
1978-08-01 18:00:00,4.3,
1978-09-01 18:00:00,4.35,
1978-10-01 18:00:00,4.54,
1978-11-01 18:00:00,4.33,
1978-12-01 18:00:00,4.42,
1979-01-01 18:00:00,4.94,
1979-02-01 18:00:00,4.7,
1979-03-01 18:00:00,4.62,
1979-04-01 18:00:00,4.74,
1979-05-01 18:00:00,4.66,
1979-06-01 18:00:00,4.94,
1979-07-01 18:00:00,5.06,
1979-08-01 18:00:00,5.02,
1979-09-01 18:00:00,5.17,
1979-10-01 18:00:00,5.39,
1979-11-01 18:00:00,5.55,
1979-12-01 18:00:00,5.53,
1980-01-01 18:00:00,5.71,
1980-02-01 18:00:00,5.33,
1980-03-01 18:00:00,5.37,
1980-04-01 18:00:00,5.58,
1980-05-01 18:00:00,5.42,
1980-06-01 18:00:00,5.56,
1980-07-01 18:00:00,5.42,
1980-08-01 18:00:00,6.05,
1980-09-01 18:00:00,6.07,
1980-10-01 18:00:00,6.61,
1980-11-01 18:00:00,6.41,
1980-12-01 18:00:00,6.6,
1981-01-01 18:00:00,6.57,
1981-02-01 18:00:00,6.03,
1981-03-01 18:00:00,6.21,
1981-04-01 18:00:00,6.03,
1981-05-01 18:00:00,6.09,
1981-06-01 18:00:00,5.66,
1981-07-01 18:00:00,6.21,
1981-08-01 18:00:00,5.61,
1981-09-01 18:00:00,5.72,
1981-10-01 18:00:00,5.73,
1981-11-01 18:00:00,5.95,
1981-12-01 18:00:00,6.39,
1982-01-01 18:00:00,6.89,
1982-02-01 18:00:00,6.32,
1982-03-01 18:00:00,6.24,
1982-04-01 18:00:00,6.3,
1982-05-01 18:00:00,6.47,
1982-06-01 18:00:00,6.5,
1982-07-01 18:00:00,6.35,
1982-08-01 18:00:00,6.11,
1982-09-01 18:00:00,6.07,
1982-10-01 18:00:00,6.15,
1982-11-01 18:00:00,6.32,
1982-12-01 18:00:00,6.45,
1983-01-01 18:00:00,6.98,
1983-02-01 18:00:00,6.43,
1983-03-01 18:00:00,6.03,
1983-04-01 18:00:00,6.0,
1983-05-01 18:00:00,5.92,
1983-06-01 18:00:00,6.3,
1983-07-01 18:00:00,6.02,
1983-08-01 18:00:00,6.4,
1983-09-01 18:00:00,6.23,
1983-10-01 18:00:00,6.31,
1983-11-01 18:00:00,6.13,
1983-12-01 18:00:00,6.5,
1984-01-01 18:00:00,6.91,
1984-02-01 18:00:00,6.3,
1984-03-01 18:00:00,6.39,
1984-04-01 18:00:00,6.33,
1984-05-01 18:00:00,6.31,
1984-06-01 18:00:00,6.41,
1984-07-01 18:00:00,6.74,
1984-08-01 18:00:00,6.47,
1984-09-01 18:00:00,6.84,
1984-10-01 18:00:00,6.91,
1984-11-01 18:00:00,6.85,
1984-12-01 18:00:00,7.13,
1985-01-01 18:00:00,7.65,
1985-02-01 18:00:00,6.76,
1985-03-01 18:00:00,6.88,
1985-04-01 18:00:00,6.7,
1985-05-01 18:00:00,6.64,
1985-06-01 18:00:00,6.58,
1985-07-01 18:00:00,6.65,
1985-08-01 18:00:00,6.69,
1985-09-01 18:00:00,6.81,
1985-10-01 18:00:00,7.17,
1985-11-01 18:00:00,7.57,
1985-12-01 18:00:00,7.72,
1986-01-01 18:00:00,7.75,
1986-02-01 18:00:00,7.06,
1986-03-01 18:00:00,7.23,
1986-04-01 18:00:00,7.36,
1986-05-01 18:00:00,7.41,
1986-06-01 18:00:00,7.35,
1986-07-01 18:00:00,7.57,
1986-08-01 18:00:00,8.17,
1986-09-01 18:00:00,8.07,
1986-10-01 18:00:00,8.15,
1986-11-01 18:00:00,8.03,
1986-12-01 18:00:00,8.06,
1987-01-01 18:00:00,7.96,
1987-02-01 18:00:00,8.34,
1987-03-01 18:00:00,8.4,
1987-04-01 18:00:00,7.89,
1987-05-01 18:00:00,7.97,
1987-06-01 18:00:00,8.01,
1987-07-01 18:00:00,8.1,
1987-08-01 18:00:00,8.25,
1987-09-01 18:00:00,8.13,
1987-10-01 18:00:00,8.51,
1987-11-01 18:00:00,8.53,
1987-12-01 18:00:00,9.48,
1988-01-01 18:00:00,9.19,
1988-02-01 18:00:00,4.7,
1988-03-01 18:00:00,5.68,
1988-04-01 18:00:00,7.0,
1988-05-01 18:00:00,7.68,
1988-06-01 18:00:00,8.26,
1988-07-01 18:00:00,9.02,
1988-08-01 18:00:00,9.59,
1988-09-01 18:00:00,10.72,
1988-10-01 18:00:00,11.76,
1988-11-01 18:00:00,12.69,
1988-12-01 18:00:00,13.77,
1989-01-01 18:00:00,12.38,
1989-02-01 18:00:00,13.4,
1989-03-01 18:00:00,13.49,
1989-04-01 18:00:00,14.12,
1989-05-01 18:00:00,14.91,
1989-06-01 18:00:00,15.73,
1989-07-01 18:00:00,15.8,
1989-08-01 18:00:00,17.07,
1989-09-01 18:00:00,16.66,
1989-10-01 18:00:00,17.08,
1989-11-01 18:00:00,17.43,
1989-12-01 18:00:00,17.4,
1990-01-01 18:00:00,15.25,
1990-02-01 18:00:00,13.95,
1990-03-01 18:00:00,13.74,
1990-04-01 18:00:00,13.89,
1990-05-01 18:00:00,14.45,
1990-06-01 18:00:00,14.87,
1990-07-01 18:00:00,14.67,
1990-08-01 18:00:00,15.63,
1990-09-01 18:00:00,15.84,
1990-10-01 18:00:00,15.92,
1990-11-01 18:00:00,16.15,
1990-12-01 18:00:00,16.15,
1991-01-01 18:00:00,14.82,
1991-02-01 18:00:00,14.02,
1991-03-01 18:00:00,14.14,
1991-04-01 18:00:00,13.01,
1991-05-01 18:00:00,13.22,
1991-06-01 18:00:00,13.64,
1991-07-01 18:00:00,13.42,
1991-08-01 18:00:00,13.73,
1991-09-01 18:00:00,13.38,
1991-10-01 18:00:00,13.89,
1991-11-01 18:00:00,13.58,
1991-12-01 18:00:00,13.62,
1992-01-01 18:00:00,13.73,
1992-02-01 18:00:00,14.02,
1992-03-01 18:00:00,14.51,
1992-04-01 18:00:00,14.46,
1992-05-01 18:00:00,15.06,
1992-06-01 18:00:00,15.33,
1992-07-01 18:00:00,14.56,
1992-08-01 18:00:00,15.23,
1992-09-01 18:00:00,16.01,
1992-10-01 18:00:00,15.42,
1992-11-01 18:00:00,15.7,
1992-12-01 18:00:00,16.81,
1993-01-01 18:00:00,17.15,
1993-02-01 18:00:00,17.85,
1993-03-01 18:00:00,18.08,
1993-04-01 18:00:00,18.67,
1993-05-01 18:00:00,19.2,
1993-06-01 18:00:00,19.16,
1993-07-01 18:00:00,18.92,
1993-08-01 18:00:00,18.79,
1993-09-01 18:00:00,18.95,
1993-10-01 18:00:00,19.7,
1993-11-01 18:00:00,20.0,
1993-12-01 18:00:00,21.46,
1994-01-01 18:00:00,20.26,
1994-02-01 18:00:00,20.54,
1994-03-01 18:00:00,20.74,
1994-04-01 18:00:00,20.75,
1994-05-01 18:00:00,21.01,
1994-06-01 18:00:00,21.4,
1994-07-01 18:00:00,21.72,
1994-08-01 18:00:00,21.55,
1994-09-01 18:00:00,22.03,
1994-10-01 18:00:00,22.38,
1994-11-01 18:00:00,23.72,
1994-12-01 18:00:00,24.02,
1995-01-01 18:00:00,25.67,
1995-02-01 18:00:00,26.28,
1995-03-01 18:00:00,26.4,
1995-04-01 18:00:00,26.57,
1995-05-01 18:00:00,27.29,
1995-06-01 18:00:00,27.82,
1995-07-01 18:00:00,28.38,
1995-08-01 18:00:00,30.95,
1995-09-01 18:00:00,31.17,
1995-10-01 18:00:00,31.19,
1995-11-01 18:00:00,32.17,
1995-12-01 18:00:00,33.22,
1996-01-01 18:00:00,32.71,
1996-02-01 18:00:00,33.26,
1996-03-01 18:00:00,35.12,
1996-04-01 18:00:00,33.45,
1996-05-01 18:00:00,35.93,
1996-06-01 18:00:00,36.24,
1996-07-01 18:00:00,36.56,
1996-08-01 18:00:00,35.06,
1996-09-01 18:00:00,33.56,
1996-10-01 18:00:00,32.84,
1996-11-01 18:00:00,32.23,
1996-12-01 18:00:00,32.32,
1997-01-01 18:00:00,33.24,
1997-02-01 18:00:00,30.97,
1997-03-01 18:00:00,29.76,
1997-04-01 18:00:00,29.15,
1997-05-01 18:00:00,29.83,
1997-06-01 18:00:00,31.9,
1997-07-01 18:00:00,33.32,
1997-08-01 18:00:00,33.67,
1997-09-01 18:00:00,31.14,
1997-10-01 18:00:00,30.43,
1997-11-01 18:00:00,30.51,
1997-12-01 18:00:00,24.4,
1998-01-01 18:00:00,20.41,
1998-02-01 18:00:00,23.52,
1998-03-01 18:00:00,26.72,
