date,actual,forecast
1985-02-01 18:00:00,50,
1985-03-01 18:00:00,58,
1985-04-01 18:00:00,54,
1985-05-01 18:00:00,49,
1985-06-01 18:00:00,51,
1985-07-01 18:00:00,54,
1985-08-01 18:00:00,58,
1985-09-01 18:00:00,58,
1985-10-01 18:00:00,56,
1985-11-01 18:00:00,59,
1985-12-01 18:00:00,58,
1986-01-01 18:00:00,57,
1986-02-01 18:00:00,57,
1986-03-01 18:00:00,55,
1986-04-01 18:00:00,57,
1986-05-01 18:00:00,62,
1986-06-01 18:00:00,64,
1986-07-01 18:00:00,65,
1986-08-01 18:00:00,59,
1986-09-01 18:00:00,55,
1986-10-01 18:00:00,57,
1986-11-01 18:00:00,64,
1986-12-01 18:00:00,59,
1987-01-01 18:00:00,64,
1987-02-01 18:00:00,63,
1987-03-01 18:00:00,60,
1987-04-01 18:00:00,60,
1987-05-01 18:00:00,59,
1987-06-01 18:00:00,55,
1987-07-01 18:00:00,56,
1987-08-01 18:00:00,55,
1987-09-01 18:00:00,54,
1987-10-01 18:00:00,52,
1987-11-01 18:00:00,50,
1987-12-01 18:00:00,56,
1988-01-01 18:00:00,51,
1988-02-01 18:00:00,53,
1988-03-01 18:00:00,51,
1988-04-01 18:00:00,51,
1988-05-01 18:00:00,52,
1988-06-01 18:00:00,54,
1988-07-01 18:00:00,49,
1988-08-01 18:00:00,54,
1988-09-01 18:00:00,56,
1988-10-01 18:00:00,53,
1988-11-01 18:00:00,49,
1988-12-01 18:00:00,58,
1989-01-01 18:00:00,60,
1989-02-01 18:00:00,54,
1989-03-01 18:00:00,53,
1989-04-01 18:00:00,48,
1989-05-01 18:00:00,44,
1989-06-01 18:00:00,44,
1989-07-01 18:00:00,45,
1989-08-01 18:00:00,46,
1989-09-01 18:00:00,50,
1989-10-01 18:00:00,51,
1989-11-01 18:00:00,48,
1989-12-01 18:00:00,46,
1990-01-01 18:00:00,43,
1990-02-01 18:00:00,42,
1990-03-01 18:00:00,44,
1990-04-01 18:00:00,40,
1990-05-01 18:00:00,39,
1990-06-01 18:00:00,36,
1990-07-01 18:00:00,36,
1990-08-01 18:00:00,32,
1990-09-01 18:00:00,30,
1990-10-01 18:00:00,31,
1990-11-01 18:00:00,28,
1990-12-01 18:00:00,25,
1991-01-01 18:00:00,22,
1991-02-01 18:00:00,20,
1991-03-01 18:00:00,27,
1991-04-01 18:00:00,36,
1991-05-01 18:00:00,41,
1991-06-01 18:00:00,40,
1991-07-01 18:00:00,42,
1991-08-01 18:00:00,41,
1991-09-01 18:00:00,36,
1991-10-01 18:00:00,37,
1991-11-01 18:00:00,37,
1991-12-01 18:00:00,37,
1992-01-01 18:00:00,35,
1992-02-01 18:00:00,44,
1992-03-01 18:00:00,49,
1992-04-01 18:00:00,46,
1992-05-01 18:00:00,46,
1992-06-01 18:00:00,47,
1992-07-01 18:00:00,45,
1992-08-01 18:00:00,46,
1992-09-01 18:00:00,49,
1992-10-01 18:00:00,48,
1992-11-01 18:00:00,50,
1992-12-01 18:00:00,54,
1993-01-01 18:00:00,56,
1993-02-01 18:00:00,55,
1993-03-01 18:00:00,52,
1993-04-01 18:00:00,53,
1993-05-01 18:00:00,52,
1993-06-01 18:00:00,51,
1993-07-01 18:00:00,53,
1993-08-01 18:00:00,57,
1993-09-01 18:00:00,60,
1993-10-01 18:00:00,62,
1993-11-01 18:00:00,66,
1993-12-01 18:00:00,71,
1994-01-01 18:00:00,71,
1994-02-01 18:00:00,70,
1994-03-01 18:00:00,64,
1994-04-01 18:00:00,61,
1994-05-01 18:00:00,61,
1994-06-01 18:00:00,59,
1994-07-01 18:00:00,57,
1994-08-01 18:00:00,53,
1994-09-01 18:00:00,53,
1994-10-01 18:00:00,50,
1994-11-01 18:00:00,49,
1994-12-01 18:00:00,50,
1995-01-01 18:00:00,43,
1995-02-01 18:00:00,40,
1995-03-01 18:00:00,42,
1995-04-01 18:00:00,40,
1995-05-01 18:00:00,42,
1995-06-01 18:00:00,43,
1995-07-01 18:00:00,45,
1995-08-01 18:00:00,49,
1995-09-01 18:00:00,50,
1995-10-01 18:00:00,51,
1995-11-01 18:00:00,55,
1995-12-01 18:00:00,52,
1996-01-01 18:00:00,53,
1996-02-01 18:00:00,54,
1996-03-01 18:00:00,49,
1996-04-01 18:00:00,59,
1996-05-01 18:00:00,60,
1996-06-01 18:00:00,61,
1996-07-01 18:00:00,59,
1996-08-01 18:00:00,58,
1996-09-01 18:00:00,56,
1996-10-01 18:00:00,55,
1996-11-01 18:00:00,56,
1996-12-01 18:00:00,54,
1997-01-01 18:00:00,55,
1997-02-01 18:00:00,54,
1997-03-01 18:00:00,52,
1997-04-01 18:00:00,57,
1997-05-01 18:00:00,56,
1997-06-01 18:00:00,55,
1997-07-01 18:00:00,56,
1997-08-01 18:00:00,55,
1997-09-01 18:00:00,58,
1997-10-01 18:00:00,59,
1997-11-01 18:00:00,59,
1997-12-01 18:00:00,58,
1998-01-01 18:00:00,60,
1998-02-01 18:00:00,60,
1998-03-01 18:00:00,65,
1998-04-01 18:00:00,66,
1998-05-01 18:00:00,67,
1998-06-01 18:00:00,67,
1998-07-01 18:00:00,70,
1998-08-01 18:00:00,71,
1998-09-01 18:00:00,72,
1998-10-01 18:00:00,71,
1998-11-01 18:00:00,73,
1998-12-01 18:00:00,77,
1999-01-01 18:00:00,78,
1999-02-01 18:00:00,75,
1999-03-01 18:00:00,71,
1999-04-01 18:00:00,71,
1999-05-01 18:00:00,71,
1999-06-01 18:00:00,75,
1999-07-01 18:00:00,77,
1999-08-01 18:00:00,75,
1999-09-01 18:00:00,72,
1999-10-01 18:00:00,72,
1999-11-01 18:00:00,69,
1999-12-01 18:00:00,70,
2000-01-01 18:00:00,70,
2000-02-01 18:00:00,69,
2000-03-01 18:00:00,68,
2000-04-01 18:00:00,64,
2000-05-01 18:00:00,63,
2000-06-01 18:00:00,63,
2000-07-01 18:00:00,58,
2000-08-01 18:00:00,59,
2000-09-01 18:00:00,60,
2000-10-01 18:00:00,60,
2000-11-01 18:00:00,62,
2000-12-01 18:00:00,63,
2001-01-01 18:00:00,57,
2001-02-01 18:00:00,52,
2001-03-01 18:00:00,58,
2001-04-01 18:00:00,60,
2001-05-01 18:00:00,59,
2001-06-01 18:00:00,58,
2001-07-01 18:00:00,59,
2001-08-01 18:00:00,57,
2001-09-01 18:00:00,59,
2001-10-01 18:00:00,55,
2001-11-01 18:00:00,46,
2001-12-01 18:00:00,48,
2002-01-01 18:00:00,55,
2002-02-01 18:00:00,58,
2002-03-01 18:00:00,58,
2002-04-01 18:00:00,62,
2002-05-01 18:00:00,61,
2002-06-01 18:00:00,61,
2002-07-01 18:00:00,61,
2002-08-01 18:00:00,61,
2002-09-01 18:00:00,55,
2002-10-01 18:00:00,63,
2002-11-01 18:00:00,61,
2002-12-01 18:00:00,62,
2003-01-01 18:00:00,63,
2003-02-01 18:00:00,62,
2003-03-01 18:00:00,63,
2003-04-01 18:00:00,56,
2003-05-01 18:00:00,55,
2003-06-01 18:00:00,60,
2003-07-01 18:00:00,63,
2003-08-01 18:00:00,65,
2003-09-01 18:00:00,67,
2003-10-01 18:00:00,67,
2003-11-01 18:00:00,69,
2003-12-01 18:00:00,68,
2004-01-01 18:00:00,69,
2004-02-01 18:00:00,68,
2004-03-01 18:00:00,66,
2004-04-01 18:00:00,66,
2004-05-01 18:00:00,69,
2004-06-01 18:00:00,69,
2004-07-01 18:00:00,68,
2004-08-01 18:00:00,67,
2004-09-01 18:00:00,70,
2004-10-01 18:00:00,67,
2004-11-01 18:00:00,69,
2004-12-01 18:00:00,70,
2005-01-01 18:00:00,71,
2005-02-01 18:00:00,70,
2005-03-01 18:00:00,69,
2005-04-01 18:00:00,70,
2005-05-01 18:00:00,67,
2005-06-01 18:00:00,70,
2005-07-01 18:00:00,72,
2005-08-01 18:00:00,70,
2005-09-01 18:00:00,67,
2005-10-01 18:00:00,65,
2005-11-01 18:00:00,68,
2005-12-01 18:00:00,61,
2006-01-01 18:00:00,57,
2006-02-01 18:00:00,57,
2006-03-01 18:00:00,56,
2006-04-01 18:00:00,54,
2006-05-01 18:00:00,51,
2006-06-01 18:00:00,46,
2006-07-01 18:00:00,42,
2006-08-01 18:00:00,39,
2006-09-01 18:00:00,33,
2006-10-01 18:00:00,30,
2006-11-01 18:00:00,31,
2006-12-01 18:00:00,33,
2007-01-01 18:00:00,33,
2007-02-01 18:00:00,35,
2007-03-01 18:00:00,39,
2007-04-01 18:00:00,36,
2007-05-01 18:00:00,33,
2007-06-01 18:00:00,30,
2007-07-01 18:00:00,28,
2007-08-01 18:00:00,24,
2007-09-01 18:00:00,22,
2007-10-01 18:00:00,20,
2007-11-01 18:00:00,19,
2007-12-01 18:00:00,19,
2008-01-01 18:00:00,19,
2008-02-20 03:00:00,20,19.0
2008-03-18 02:00:00,20,20.0
2008-04-16 02:00:00,20,20.0
2008-05-16 03:00:00,19,20.0
2008-06-17 02:00:00,18,19.0
2008-07-17 02:00:00,16,18.0
2008-08-19 02:00:00,16,16.0
2008-09-17 02:00:00,18,17.0
2008-10-17 02:00:00,14,17.0
2008-11-19 03:00:00,9,14.0
2008-12-16 03:00:00,9,9.0
2009-01-22 03:00:00,8,9.0
2009-02-18 03:00:00,9,8.0
2009-03-17 02:00:00,9,9.0
2009-04-16 02:00:00,14,10.0
2009-05-19 02:00:00,16,16.0
2009-06-16 02:00:00,15,17.0
2009-07-17 02:00:00,17,16.0
2009-08-18 02:00:00,18,18.0
2009-09-17 02:00:00,19,19.0
2009-10-20 02:00:00,17,20.0
2009-11-18 03:00:00,17,19.0
2009-12-16 03:00:00,16,18.0
2010-01-20 03:00:00,15,17.0
2010-02-17 03:00:00,17,16.0
2010-03-16 02:00:00,15,17.0
2010-04-16 02:00:00,19,17.0
2010-05-18 02:00:00,22,20.0
2010-06-15 23:00:00,16,22.0
2010-07-19 23:00:00,14,16.0
2010-08-16 23:00:00,13,14.0
2010-09-20 23:00:00,13,14.0
2010-10-18 23:00:00,15,13.0
2010-11-17 00:00:00,16,15.0
2010-12-16 00:00:00,16,17.0
2011-01-19 00:00:00,16,16.0
2011-02-16 00:00:00,16,17.0
2011-03-15 23:00:00,17,17.0
2011-04-18 23:00:00,16,17.0
2011-05-16 23:00:00,16,17.0
2011-06-15 23:00:00,13,16.0
2011-07-18 23:00:00,15,14.0
2011-08-15 23:00:00,15,15.0
2011-09-19 23:00:00,14,15.0
2011-10-18 23:00:00,17,15.0
2011-11-17 00:00:00,19,17.0
2011-12-20 00:00:00,21,19.0
2012-01-19 00:00:00,25,22.0
2012-02-16 00:00:00,28,26.0
2012-03-19 23:00:00,28,30.0
2012-04-16 23:00:00,24,28.0
2012-05-15 23:00:00,28,26.0
2012-06-18 23:00:00,29,28.0
2012-07-17 23:00:00,35,30.0
2012-08-15 23:00:00,37,35.0
2012-09-18 23:00:00,40,38.0
2012-10-16 23:00:00,41,41.0
2012-11-20 00:00:00,45,41.0
2012-12-19 00:00:00,47,47.0
2013-01-17 00:00:00,47,48.0
2013-02-20 00:00:00,46,48.0
2013-03-18 23:00:00,44,47.0
2013-04-15 23:00:00,41,45.0
2013-05-15 23:00:00,44,43.0
2013-06-17 23:00:00,51,45.0
2013-07-16 23:00:00,56,52.0
2013-08-15 23:00:00,58,56.0
2013-09-17 23:00:00,57,59.0
2013-10-16 23:00:00,54,58.0
2013-11-19 00:00:00,54,55.0
2013-12-18 00:00:00,57,55.0
2014-01-17 00:00:00,56,58.0
2014-02-19 00:00:00,46,56.0
2014-03-17 23:00:00,46,50.0
2014-04-15 23:00:00,46,50.0
2014-05-15 23:00:00,45,49.0
2014-06-16 23:00:00,49,47.0
2014-07-16 23:00:00,53,50.0
2014-08-18 23:00:00,55,53.0
2014-09-17 23:00:00,59,56.0
2014-10-16 23:00:00,54,59.0
2014-11-19 00:00:00,58,55.0
2014-12-16 00:00:00,58,58.0
2015-01-21 00:00:00,57,58.0
2015-02-18 00:00:00,55,58.0
2015-03-16 23:00:00,52,56.0
2015-04-15 23:00:00,56,55.0
2015-05-18 23:00:00,54,57.0
2015-06-15 23:00:00,60,56.0
2015-07-16 23:00:00,60,60.0
2015-08-17 23:00:00,61,61.0
2015-09-16 23:00:00,61,61.0
2015-10-19 23:00:00,65,62.0
2015-11-18 00:00:00,62,64.0
2015-12-16 00:00:00,60,63.0
2016-01-20 00:00:00,61,61.0
2016-02-17 00:00:00,58,60.0
2016-03-15 23:00:00,58,59.0
2016-04-18 23:00:00,58,59.0
2016-05-16 23:00:00,58,59.0
2016-06-16 23:00:00,60,59.0
2016-07-18 23:00:00,58,60.0
2016-08-15 23:00:00,59,60.0
2016-09-19 23:00:00,65,60.0
2016-10-18 23:00:00,63,63.0
2016-11-17 00:00:00,63,63.0
2016-12-16 00:00:00,69,63.0
2017-01-19 00:00:00,67,69.0
2017-02-16 00:00:00,65,67.0
2017-03-15 23:00:00,71,65.0
2017-04-17 23:00:00,68,70.0
2017-05-15 23:00:00,69,68.0
2017-06-15 23:00:00,66,70.0
2017-07-18 23:00:00,64,67.0
2017-08-15 23:00:00,67,65.0
2017-09-18 23:00:00,64,67.0
2017-10-17 23:00:00,68,64.0
2017-11-17 00:00:00,69,68.0
2017-12-19 00:00:00,74,70.0
2018-01-18 00:00:00,72,73.0
2018-02-16 00:00:00,71,72.0
2018-03-15 23:00:00,70,72.0
2018-04-16 23:00:00,68,71.0
2018-05-15 23:00:00,70,70.0
2018-06-18 23:00:00,68,70.0
2018-07-17 23:00:00,68,69.0
2018-08-15 23:00:00,67,67.0
2018-09-18 23:00:00,67,66.0
2018-10-16 23:00:00,68,68.0
2018-11-20 00:00:00,60,67.0
2018-12-18 00:00:00,56,61.0
2019-01-17 00:00:00,58,57.0
2019-02-20 00:00:00,62,59.0
2019-03-18 23:00:00,62,63.0
2019-04-16 23:00:00,63,63.0
2019-05-15 23:00:00,66,64.0
2019-06-17 23:00:00,64,67.0
2019-07-16 23:00:00,65,64.0
2019-08-15 23:00:00,67,65.0
2019-09-17 23:00:00,68,66.0
2019-10-16 23:00:00,71,68.0
2019-11-19 00:00:00,71,71.0
2019-12-17 00:00:00,76,70.0
2020-01-17 00:00:00,75,74.0
2020-02-19 00:00:00,74,75.0
2020-03-17 23:00:00,72,73.0
2020-04-15 23:00:00,30,55.0
2020-05-18 23:00:00,37,35.0
2020-06-16 23:00:00,58,45.0
2020-07-16 23:00:00,72,60.0
2020-08-17 23:00:00,78,73.0
2020-09-16 23:00:00,83,78.0
2020-10-19 23:00:00,85,83.0
2020-11-18 00:00:00,90,85.0
2020-12-17 00:00:00,86,88.0
2021-01-21 00:00:00,83,86.0
2021-02-18 00:00:00,84,83.0
2021-03-16 23:00:00,82,83.0
2021-04-15 23:00:00,83,83.0
2021-05-17 23:00:00,83,83.0
2021-06-15 23:00:00,81,83.0
2021-07-19 23:00:00,80,82.0
2021-08-17 23:00:00,75,80.0
2021-09-20 23:00:00,76,74.0
2021-10-18 23:00:00,80,76.0
2021-11-17 00:00:00,83,80.0
2021-12-16 00:00:00,84,83.0
2022-01-19 00:00:00,83,84.0
2022-02-17 00:00:00,81,83.0
2022-03-16 23:00:00,79,81.0
2022-04-18 23:00:00,77,77.0
2022-05-17 23:00:00,69,75.0
2022-06-15 23:00:00,67,68.0
2022-07-18 23:00:00,55,66.0
2022-08-15 23:00:00,49,55.0
2022-09-19 23:00:00,46,47.0
2022-10-18 23:00:00,38,43.0
2022-11-17 00:00:00,33,36.0
2022-12-20 00:00:00,31,34.0
2023-01-19 00:00:00,35,31.0
2023-02-16 00:00:00,42,37.0
