date,actual,forecast
1998-02-01 18:00:00,16.1,
1998-03-01 18:00:00,15.4,
1998-04-01 18:00:00,15.1,
1998-05-01 18:00:00,15.2,
1998-06-01 18:00:00,15.2,
1998-07-01 18:00:00,15.6,
1998-08-01 18:00:00,15.8,
1998-09-01 18:00:00,16.4,
1998-10-01 18:00:00,17.1,
1998-11-01 18:00:00,16.9,
1998-12-01 18:00:00,17.1,
1999-01-01 18:00:00,15.5,
1999-02-01 18:00:00,15.6,
1999-03-01 18:00:00,16.0,
1999-04-01 18:00:00,15.7,
1999-05-01 18:00:00,15.5,
1999-06-01 18:00:00,15.1,
1999-07-01 18:00:00,15.0,
1999-08-01 18:00:00,14.6,
1999-09-01 18:00:00,13.9,
1999-10-01 18:00:00,13.0,
1999-11-01 18:00:00,12.5,
1999-12-01 18:00:00,12.3,
2000-01-01 18:00:00,12.5,
2000-02-01 18:00:00,12.8,
2000-03-01 18:00:00,12.7,
2000-04-01 18:00:00,13.4,
2000-05-01 18:00:00,13.8,
2000-06-01 18:00:00,13.9,
2000-07-01 18:00:00,13.8,
2000-08-01 18:00:00,14.1,
2000-09-01 18:00:00,14.0,
2000-10-01 18:00:00,14.1,
2000-11-01 18:00:00,14.5,
2000-12-01 18:00:00,14.7,
2001-01-01 18:00:00,13.4,
2001-02-01 18:00:00,14.3,
2001-03-01 18:00:00,14.5,
2001-04-01 18:00:00,13.9,
2001-05-01 18:00:00,13.7,
2001-06-01 18:00:00,14.1,
2001-07-01 18:00:00,13.7,
2001-08-01 18:00:00,13.5,
2001-09-01 18:00:00,12.6,
2001-10-01 18:00:00,12.3,
2001-11-01 18:00:00,12.7,
2001-12-01 18:00:00,12.1,
2002-01-01 18:00:00,11.6,
2002-02-01 18:00:00,10.9,
2002-03-01 18:00:00,10.6,
2002-04-01 18:00:00,11.9,
2002-05-01 18:00:00,11.6,
2002-06-01 18:00:00,11.4,
2002-07-01 18:00:00,12.2,
2002-08-01 18:00:00,12.2,
2002-09-01 18:00:00,13.3,
2002-10-01 18:00:00,14.2,
2002-11-01 18:00:00,15.4,
2002-12-01 18:00:00,16.8,
2003-01-01 18:00:00,15.8,
2003-02-01 18:00:00,18.9,
2003-03-01 18:00:00,19.4,
2003-04-01 18:00:00,19.9,
2003-05-01 18:00:00,20.7,
2003-06-01 18:00:00,21.7,
2003-07-01 18:00:00,23.1,
2003-08-01 18:00:00,23.4,
2003-09-01 18:00:00,23.9,
2003-10-01 18:00:00,23.5,
2003-11-01 18:00:00,23.3,
2003-12-01 18:00:00,22.6,
2004-01-01 18:00:00,21.1,
2004-02-01 18:00:00,20.1,
2004-03-01 18:00:00,20.7,
2004-04-01 18:00:00,20.1,
2004-05-01 18:00:00,19.9,
2004-06-01 18:00:00,18.6,
2004-07-01 18:00:00,16.3,
2004-08-01 18:00:00,15.5,
2004-09-01 18:00:00,14.1,
2004-10-01 18:00:00,13.6,
2004-11-01 18:00:00,13.3,
2004-12-01 18:00:00,13.5,
2005-01-01 18:00:00,14.5,
2005-02-01 18:00:00,14.2,
2005-03-01 18:00:00,13.4,
2005-04-01 18:00:00,13.0,
2005-05-01 18:00:00,12.5,
2005-06-01 18:00:00,12.4,
2005-07-01 18:00:00,13.3,
2005-08-01 18:00:00,13.1,
2005-09-01 18:00:00,13.4,
2005-10-01 18:00:00,13.8,
2005-11-01 18:00:00,13.8,
2005-12-01 18:00:00,14.1,
