date,actual,forecast
2001-01-01 18:00:00,4.934,
2001-02-01 18:00:00,5.273,
2001-03-01 18:00:00,4.706,
2001-04-01 18:00:00,4.618,
2001-05-01 18:00:00,4.668,
2001-06-01 18:00:00,4.444,
2001-07-01 18:00:00,4.232,
2001-08-01 18:00:00,4.354,
2001-09-01 18:00:00,4.095,
2001-10-01 18:00:00,3.973,
2001-11-01 18:00:00,3.594,
2001-12-01 18:00:00,3.545,
2002-01-01 18:00:00,3.586,
2002-02-01 18:00:00,3.587,
2002-03-01 18:00:00,3.412,
2002-04-01 18:00:00,3.605,
2002-05-01 18:00:00,3.357,
2002-06-01 18:00:00,3.525,
2002-07-01 18:00:00,3.325,
2002-08-01 18:00:00,3.343,
2002-09-01 18:00:00,3.462,
2002-10-01 18:00:00,3.319,
2002-11-01 18:00:00,3.502,
2002-12-01 18:00:00,3.585,
2003-01-01 18:00:00,3.074,
2003-02-01 18:00:00,3.686,
2003-03-01 18:00:00,3.402,
2003-04-01 18:00:00,3.101,
2003-05-01 18:00:00,3.182,
2003-06-01 18:00:00,3.201,
2003-07-01 18:00:00,3.356,
2003-08-01 18:00:00,3.195,
2003-09-01 18:00:00,3.239,
2003-10-01 18:00:00,3.054,
2003-11-01 18:00:00,3.196,
2003-12-01 18:00:00,3.316,
2004-01-01 18:00:00,3.334,
2004-02-01 18:00:00,3.391,
2004-03-01 18:00:00,3.437,
2004-04-01 18:00:00,3.42,
2004-05-01 18:00:00,3.466,
2004-06-01 18:00:00,3.658,
2004-07-01 18:00:00,3.384,
2004-08-01 18:00:00,3.835,
2004-09-01 18:00:00,3.578,
2004-10-01 18:00:00,3.704,
2004-11-01 18:00:00,3.779,
2004-12-01 18:00:00,3.456,
2005-01-01 18:00:00,3.846,
2005-02-01 18:00:00,3.595,
2005-03-01 18:00:00,3.842,
2005-04-01 18:00:00,3.891,
2005-05-01 18:00:00,4.115,
2005-06-01 18:00:00,3.824,
2005-07-01 18:00:00,4.018,
2005-08-01 18:00:00,4.162,
2005-09-01 18:00:00,4.085,
2005-10-01 18:00:00,4.227,
2005-11-01 18:00:00,4.23,
2005-12-01 18:00:00,4.341,
2006-01-01 18:00:00,4.249,
2006-02-01 18:00:00,4.278,
2006-03-01 18:00:00,4.308,
2006-04-01 18:00:00,4.537,
2006-05-01 18:00:00,4.495,
2006-06-01 18:00:00,4.432,
2006-07-01 18:00:00,4.331,
2006-08-01 18:00:00,4.081,
2006-09-01 18:00:00,4.411,
2006-10-01 18:00:00,4.498,
2006-11-01 18:00:00,4.454,
2006-12-01 18:00:00,4.622,
2007-01-01 18:00:00,4.552,
2007-02-01 18:00:00,4.59,
2007-03-01 18:00:00,4.481,
2007-04-01 18:00:00,4.657,
2007-05-01 18:00:00,4.534,
2007-06-01 18:00:00,4.531,
2007-07-01 18:00:00,4.639,
2007-08-01 18:00:00,4.43,
2007-09-01 18:00:00,4.508,
2007-10-01 18:00:00,4.481,
2007-11-01 18:00:00,4.278,
2007-12-01 18:00:00,4.278,
2008-01-01 18:00:00,4.323,
2008-02-01 18:00:00,4.223,
2008-03-01 18:00:00,4.039,
2008-04-01 18:00:00,4.012,
2008-05-01 18:00:00,3.85,
2008-06-01 18:00:00,4.0,
2008-07-01 18:00:00,3.67,
2008-08-01 18:00:00,3.762,
2008-09-01 18:00:00,3.584,
2008-10-01 18:00:00,3.21,
2008-11-01 18:00:00,3.273,
2008-12-01 18:00:00,3.059,
2009-01-01 18:00:00,3.049,
2009-02-01 18:00:00,2.763,
2009-03-01 18:00:00,2.794,
2009-04-01 18:00:00,2.493,
2009-05-01 18:00:00,2.271,
2009-06-01 18:00:00,2.413,
2009-07-01 18:00:00,2.388,
2009-08-01 18:00:00,2.146,
2009-09-01 18:00:00,2.294,
2009-10-01 18:00:00,2.434,
2009-11-01 18:00:00,2.376,
2009-12-01 18:00:00,2.419,
2010-01-01 18:00:00,2.49,
2010-02-01 18:00:00,2.706,
2010-03-01 18:00:00,2.561,
2010-04-01 18:00:00,2.652,
2010-05-01 18:00:00,3.097,
2010-06-01 18:00:00,2.9,
2010-07-01 18:00:00,2.728,
2010-08-01 18:00:00,2.929,
2010-09-01 18:00:00,2.869,
2010-10-01 18:00:00,2.782,
2010-11-01 18:00:00,3.026,
2010-12-01 18:00:00,3.072,
2011-01-01 18:00:00,2.909,
2011-02-01 18:00:00,2.917,
2011-03-01 18:00:00,3.065,
2011-04-01 18:00:00,3.132,
2011-05-01 18:00:00,3.099,
2011-06-01 18:00:00,3.032,
2011-07-01 18:00:00,3.194,
2011-08-01 18:00:00,3.417,
2011-09-01 18:00:00,3.138,
2011-10-01 18:00:00,3.557,
2011-11-01 18:00:00,3.422,
2011-12-01 18:00:00,3.215,
2012-01-01 18:00:00,3.527,
2012-02-01 18:00:00,3.653,
2012-03-01 18:00:00,3.517,
2012-04-01 18:00:00,3.837,
2012-05-01 18:00:00,3.627,
2012-06-01 18:00:00,3.696,
2012-07-01 18:00:00,3.785,
2012-08-01 18:00:00,3.587,
2012-09-01 18:00:00,3.637,
2012-10-01 18:00:00,3.614,
2012-11-01 18:00:00,3.729,
2012-12-01 18:00:00,3.741,
2013-01-01 18:00:00,3.64,
2013-02-01 18:00:00,3.77,
