date,actual,forecast
2008-02-27 22:30:00,-1.6,-1.4
2008-03-26 21:30:00,-2.4,-0.3
2008-04-24 21:30:00,0.9,0.2
2008-05-28 22:30:00,2.4,-0.4
2008-06-25 21:30:00,-0.9,-0.9
2008-07-25 21:30:00,2.0,-0.2
2008-08-27 21:30:00,0.7,-0.5
2008-09-25 21:30:00,-3.3,-0.5
2008-10-29 21:30:00,-1.0,-1.5
2008-11-26 22:30:00,-5.4,-1.4
2008-12-24 22:30:00,-1.7,-3.0
2009-01-29 22:30:00,-5.5,-2.6
2009-02-26 22:30:00,-5.9,-2.1
2009-03-25 21:30:00,2.0,-2.0
2009-04-24 21:30:00,-2.7,-1.1
2009-05-28 21:30:00,0.4,-0.3
2009-06-24 21:30:00,0.8,-0.3
2009-07-29 21:30:00,2.5,-0.1
2009-08-26 21:30:00,1.1,1.1
2009-09-25 21:30:00,-0.4,0.9
2009-10-28 21:30:00,1.8,0.6
2009-11-25 22:30:00,-0.7,0.8
2009-12-24 22:30:00,2.1,1.0
2010-01-28 22:30:00,2.0,0.4
2010-02-25 22:30:00,-0.6,1.2
2010-03-24 21:30:00,1.7,0.5
2010-04-23 21:30:00,4.8,0.7
2010-05-26 21:30:00,-0.8,0.5
2010-06-24 21:30:00,1.2,1.1
2010-07-28 21:30:00,0.2,0.6
2010-08-25 21:30:00,-2.8,0.5
2010-09-24 21:30:00,1.9,0.7
2010-10-27 21:30:00,1.3,0.2
2010-11-24 22:30:00,-1.9,0.4
2010-12-23 22:30:00,4.5,1.0
2011-01-27 22:30:00,3.0,0.6
2011-02-24 22:30:00,-3.0,0.6
2011-03-24 21:30:00,0.6,1.8
2011-04-27 21:30:00,2.5,1.6
2011-05-25 21:30:00,-0.4,0.6
2011-06-24 21:30:00,0.7,1.0
2011-07-27 21:30:00,0.6,0.5
2011-08-24 21:30:00,0.7,-0.4
2011-09-28 21:30:00,-0.4,0.2
2011-10-26 21:30:00,0.6,0.5
2011-11-23 22:30:00,1.5,0.1
2011-12-23 22:30:00,0.5,0.5
2012-01-26 22:30:00,2.1,0.9
2012-02-28 22:30:00,-3.0,0.0
2012-03-28 21:30:00,1.9,1.5
2012-04-25 21:30:00,-0.8,0.5
2012-05-24 21:30:00,-0.6,0.9
2012-06-27 21:30:00,0.8,0.7
