date,actual,forecast
1975-02-01 18:00:00,86.67,
1975-05-01 18:00:00,95.16,
1975-08-01 18:00:00,99.36,
1975-11-01 18:00:00,100.37,
1976-02-01 18:00:00,102.01,
1976-05-01 18:00:00,103.2,
1976-08-01 18:00:00,102.1,
1976-11-01 18:00:00,101.0,
1977-02-01 18:00:00,102.65,
1977-05-01 18:00:00,102.92,
1977-08-01 18:00:00,101.83,
1977-11-01 18:00:00,99.36,
1978-02-01 18:00:00,100.55,
1978-05-01 18:00:00,99.27,
1978-08-01 18:00:00,97.17,
1978-11-01 18:00:00,99.45,
1979-02-01 18:00:00,94.98,
1979-05-01 18:00:00,94.25,
1979-08-01 18:00:00,90.23,
1979-11-01 18:00:00,93.33,
1980-02-01 18:00:00,92.15,
1980-05-01 18:00:00,80.09,
1980-08-01 18:00:00,94.61,
1980-11-01 18:00:00,96.99,
1981-02-01 18:00:00,95.89,
1981-05-01 18:00:00,97.44,
1981-08-01 18:00:00,99.0,
1981-11-01 18:00:00,94.43,
1982-02-01 18:00:00,94.98,
1982-05-01 18:00:00,94.79,
1982-08-01 18:00:00,94.79,
1982-11-01 18:00:00,97.99,
1983-02-01 18:00:00,100.09,
1983-05-01 18:00:00,105.21,
1983-08-01 18:00:00,107.67,
1983-11-01 18:00:00,107.03,
1984-02-01 18:00:00,107.31,
1984-05-01 18:00:00,104.29,
1984-08-01 18:00:00,99.91,
1984-11-01 18:00:00,102.74,
1985-02-01 18:00:00,103.11,
1985-05-01 18:00:00,100.55,
1985-08-01 18:00:00,101.1,
1985-11-01 18:00:00,98.81,
1986-02-01 18:00:00,100.4,
1986-03-01 18:00:00,99.6,
1986-04-01 18:00:00,100.9,
1986-05-01 18:00:00,101.4,
1986-06-01 18:00:00,102.4,
1986-07-01 18:00:00,100.8,
1986-08-01 18:00:00,99.5,
1986-09-01 18:00:00,99.0,
1986-10-01 18:00:00,98.6,
1986-11-01 18:00:00,98.8,
1986-12-01 18:00:00,97.8,
1987-01-01 18:00:00,100.7,
1987-02-01 18:00:00,100.3,
1987-03-01 18:00:00,100.4,
1987-04-01 18:00:00,100.6,
1987-05-01 18:00:00,100.4,
1987-06-01 18:00:00,100.3,
1987-07-01 18:00:00,101.3,
1987-08-01 18:00:00,102.2,
1987-09-01 18:00:00,103.9,
1987-10-01 18:00:00,102.5,
1987-11-01 18:00:00,101.6,
1987-12-01 18:00:00,98.9,
1988-01-01 18:00:00,100.1,
1988-02-01 18:00:00,100.5,
1988-03-01 18:00:00,98.9,
1988-04-01 18:00:00,101.0,
1988-05-01 18:00:00,101.0,
1988-06-01 18:00:00,101.4,
1988-07-01 18:00:00,101.2,
1988-08-01 18:00:00,99.8,
1988-09-01 18:00:00,101.8,
1988-10-01 18:00:00,100.8,
1988-11-01 18:00:00,102.2,
1988-12-01 18:00:00,102.1,
1989-01-01 18:00:00,100.5,
1989-02-01 18:00:00,101.5,
1989-03-01 18:00:00,101.7,
1989-04-01 18:00:00,100.8,
1989-05-01 18:00:00,98.3,
1989-06-01 18:00:00,97.7,
1989-07-01 18:00:00,98.9,
1989-08-01 18:00:00,99.3,
1989-09-01 18:00:00,99.8,
1989-10-01 18:00:00,101.9,
1989-11-01 18:00:00,101.5,
1989-12-01 18:00:00,100.0,
1990-01-01 18:00:00,100.4,
1990-02-01 18:00:00,99.4,
1990-03-01 18:00:00,99.0,
1990-04-01 18:00:00,99.8,
1990-05-01 18:00:00,99.6,
1990-06-01 18:00:00,99.8,
1990-07-01 18:00:00,98.3,
1990-08-01 18:00:00,97.6,
1990-09-01 18:00:00,95.3,
1990-10-01 18:00:00,93.0,
1990-11-01 18:00:00,91.7,
1990-12-01 18:00:00,92.0,
1991-01-01 18:00:00,91.8,
1991-02-01 18:00:00,91.4,
1991-03-01 18:00:00,95.2,
1991-04-01 18:00:00,99.5,
1991-05-01 18:00:00,100.5,
1991-06-01 18:00:00,99.8,
1991-07-01 18:00:00,99.1,
1991-08-01 18:00:00,100.3,
1991-09-01 18:00:00,98.6,
1991-10-01 18:00:00,99.4,
1991-11-01 18:00:00,97.9,
1991-12-01 18:00:00,95.5,
1992-01-01 18:00:00,95.9,
1992-02-01 18:00:00,96.9,
1992-03-01 18:00:00,98.3,
1992-04-01 18:00:00,99.5,
1992-05-01 18:00:00,101.0,
1992-06-01 18:00:00,101.2,
1992-07-01 18:00:00,100.7,
1992-08-01 18:00:00,98.7,
1992-09-01 18:00:00,100.1,
1992-10-01 18:00:00,98.6,
1992-11-01 18:00:00,98.1,
1992-12-01 18:00:00,100.6,
1993-01-01 18:00:00,100.7,
1993-02-01 18:00:00,100.8,
1993-03-01 18:00:00,98.2,
1993-04-01 18:00:00,96.9,
1993-05-01 18:00:00,95.8,
1993-06-01 18:00:00,94.1,
1993-07-01 18:00:00,92.4,
1993-08-01 18:00:00,93.5,
1993-09-01 18:00:00,92.6,
1993-10-01 18:00:00,94.1,
1993-11-01 18:00:00,95.0,
1993-12-01 18:00:00,98.8,
1994-01-01 18:00:00,98.2,
1994-02-01 18:00:00,99.8,
1994-03-01 18:00:00,99.7,
1994-04-01 18:00:00,99.5,
1994-05-01 18:00:00,98.3,
1994-06-01 18:00:00,98.9,
1994-07-01 18:00:00,98.4,
1994-08-01 18:00:00,98.3,
1994-09-01 18:00:00,99.2,
1994-10-01 18:00:00,99.4,
1994-11-01 18:00:00,100.0,
1994-12-01 18:00:00,104.0,
1995-01-01 18:00:00,101.3,
1995-02-01 18:00:00,102.0,
1995-03-01 18:00:00,100.5,
1995-04-01 18:00:00,99.9,
1995-05-01 18:00:00,100.5,
1995-06-01 18:00:00,100.0,
1995-07-01 18:00:00,99.1,
1995-08-01 18:00:00,100.0,
1995-09-01 18:00:00,100.4,
1995-10-01 18:00:00,101.6,
1995-11-01 18:00:00,101.4,
1995-12-01 18:00:00,102.1,
1996-01-01 18:00:00,101.2,
1996-02-01 18:00:00,99.7,
1996-03-01 18:00:00,100.0,
1996-04-01 18:00:00,100.3,
1996-05-01 18:00:00,100.0,
1996-06-01 18:00:00,99.8,
1996-07-01 18:00:00,100.9,
1996-08-01 18:00:00,99.5,
1996-09-01 18:00:00,100.3,
1996-10-01 18:00:00,100.5,
1996-11-01 18:00:00,101.3,
1996-12-01 18:00:00,99.2,
1997-01-01 18:00:00,99.8,
1997-02-01 18:00:00,101.1,
1997-03-01 18:00:00,101.7,
1997-04-01 18:00:00,100.0,
1997-05-01 18:00:00,100.8,
1997-06-01 18:00:00,101.1,
1997-07-01 18:00:00,102.2,
1997-08-01 18:00:00,103.5,
1997-09-01 18:00:00,104.0,
1997-10-01 18:00:00,102.7,
1997-11-01 18:00:00,103.9,
1997-12-01 18:00:00,103.6,
1998-01-01 18:00:00,102.4,
1998-02-01 18:00:00,102.3,
1998-03-01 18:00:00,101.7,
1998-04-01 18:00:00,101.2,
1998-05-01 18:00:00,103.2,
1998-06-01 18:00:00,102.0,
1998-07-01 18:00:00,100.3,
1998-08-01 18:00:00,101.2,
1998-09-01 18:00:00,102.1,
1998-10-01 18:00:00,99.5,
1998-11-01 18:00:00,100.0,
1998-12-01 18:00:00,101.0,
1999-01-01 18:00:00,101.5,
1999-02-01 18:00:00,100.6,
1999-03-01 18:00:00,100.5,
1999-04-01 18:00:00,100.4,
1999-05-01 18:00:00,101.4,
1999-06-01 18:00:00,100.0,
1999-07-01 18:00:00,100.3,
1999-08-01 18:00:00,100.6,
1999-09-01 18:00:00,100.7,
1999-10-01 18:00:00,102.4,
1999-11-01 18:00:00,101.4,
1999-12-01 18:00:00,103.2,
2000-01-01 18:00:00,103.0,
2000-02-01 18:00:00,103.6,
2000-03-01 18:00:00,100.8,
2000-04-01 18:00:00,101.2,
2000-05-01 18:00:00,100.7,
2000-06-01 18:00:00,100.5,
2000-07-01 18:00:00,97.9,
2000-08-01 18:00:00,101.1,
2000-09-01 18:00:00,101.9,
2000-10-01 18:00:00,101.1,
2000-11-01 18:00:00,99.4,
2000-12-01 18:00:00,99.6,
2001-01-01 18:00:00,96.7,
2001-02-01 18:00:00,96.5,
2001-03-01 18:00:00,98.4,
2001-04-01 18:00:00,97.8,
2001-05-01 18:00:00,98.4,
2001-06-01 18:00:00,99.5,
2001-07-01 18:00:00,97.2,
2001-08-01 18:00:00,98.5,
2001-09-01 18:00:00,101.5,
2001-10-01 18:00:00,96.3,
2001-11-01 18:00:00,96.3,
2001-12-01 18:00:00,99.4,
2002-01-01 18:00:00,100.4,
2002-02-01 18:00:00,100.8,
2002-03-01 18:00:00,100.3,
2002-04-01 18:00:00,103.7,
2002-05-01 18:00:00,102.2,
2002-06-01 18:00:00,102.3,
2002-07-01 18:00:00,102.1,
2002-08-01 18:00:00,99.5,
2002-09-01 18:00:00,101.5,
2002-10-01 18:00:00,101.0,
2002-11-01 18:00:00,100.4,
2002-12-01 18:00:00,101.9,
2003-01-01 18:00:00,98.5,
2003-02-01 18:00:00,99.2,
2003-03-01 18:00:00,96.1,
2003-04-01 18:00:00,94.7,
2003-05-01 18:00:00,100.0,
2003-06-01 18:00:00,100.1,
2003-07-01 18:00:00,101.7,
2003-08-01 18:00:00,100.6,
2003-09-01 18:00:00,104.6,
2003-10-01 18:00:00,101.9,
2003-11-01 18:00:00,104.0,
2003-12-01 18:00:00,105.3,
2004-01-01 18:00:00,106.9,
2004-02-01 18:00:00,105.8,
2004-03-01 18:00:00,102.6,
2004-04-01 18:00:00,102.5,
2004-05-01 18:00:00,105.4,
2004-06-01 18:00:00,104.5,
2004-07-01 18:00:00,103.0,
2004-08-01 18:00:00,105.9,
2004-09-01 18:00:00,102.9,
2004-10-01 18:00:00,104.5,
2004-11-01 18:00:00,103.9,
2004-12-01 18:00:00,107.7,
2005-01-01 18:00:00,106.1,
2005-02-01 18:00:00,103.6,
2005-03-01 18:00:00,103.6,
2005-04-01 18:00:00,102.5,
2005-05-01 18:00:00,99.8,
2005-06-01 18:00:00,100.8,
2005-07-01 18:00:00,100.8,
2005-08-01 18:00:00,101.1,
2005-09-01 18:00:00,100.9,
2005-10-01 18:00:00,100.0,
2005-11-01 18:00:00,103.7,
2005-12-01 18:00:00,101.2,
2006-01-01 18:00:00,101.4,
2006-02-01 18:00:00,101.1,
2006-03-01 18:00:00,101.5,
2006-04-01 18:00:00,98.0,
2006-05-01 18:00:00,100.1,
2006-06-01 18:00:00,98.5,
2006-07-01 18:00:00,96.7,
2006-08-01 18:00:00,98.1,
2006-09-01 18:00:00,95.9,
2006-10-01 18:00:00,99.4,
2006-11-01 18:00:00,100.7,
2006-12-01 18:00:00,99.7,
2007-01-01 18:00:00,96.5,
2007-02-01 18:00:00,98.9,
2007-03-01 18:00:00,98.2,
2007-04-01 18:00:00,97.3,
2007-05-01 18:00:00,96.8,
2007-06-01 18:00:00,97.2,
2007-07-01 18:00:00,96.0,
2007-08-01 18:00:00,97.6,
2007-09-01 18:00:00,96.3,
2007-10-01 18:00:00,97.3,
2007-11-01 18:00:00,96.2,
2007-12-01 18:00:00,94.4,
2008-01-01 18:00:00,94.6,
2008-02-01 18:00:00,91.8,
2008-03-01 18:00:00,92.9,
2008-04-01 18:00:00,89.6,
2008-05-01 18:00:00,91.5,
2008-06-01 18:00:00,89.3,
2008-07-01 18:00:00,89.2,
2008-08-01 18:00:00,88.2,
2008-09-01 18:00:00,91.1,
2008-10-01 18:00:00,92.9,
2008-11-01 18:00:00,87.5,
2008-12-01 18:00:00,87.8,
2009-01-01 18:00:00,85.2,
2009-02-01 18:00:00,84.1,
2009-03-01 18:00:00,82.6,
2009-04-01 18:00:00,81.0,
2009-05-01 18:00:00,86.8,
2009-06-01 18:00:00,88.9,
2009-07-01 18:00:00,87.8,
2009-08-01 18:00:00,86.5,
2009-09-01 18:00:00,88.6,
2009-10-01 18:00:00,88.8,
2009-11-01 18:00:00,89.1,
2009-12-01 18:00:00,88.3,
2010-01-01 18:00:00,88.0,
2010-02-01 18:00:00,89.3,
2010-03-01 18:00:00,88.0,
2010-04-01 18:00:00,86.8,
2010-05-01 18:00:00,90.6,
2010-06-01 18:00:00,92.2,
2010-07-01 18:00:00,89.0,
2010-08-01 18:00:00,88.1,
2010-09-01 18:00:00,88.8,
2010-10-01 18:00:00,89.0,
2010-11-01 18:00:00,91.7,
2010-12-01 18:00:00,93.2,
2011-01-01 18:00:00,92.6,
2011-02-01 18:00:00,94.1,
2011-03-08 21:30:00,94.5,95.0
2011-04-12 20:30:00,91.9,95.0
2011-05-10 20:30:00,91.2,91.0
2011-06-14 20:30:00,90.9,90.3
2011-07-12 20:30:00,90.8,90.6
2011-08-09 20:30:00,89.9,90.3
2011-09-13 20:30:00,88.1,88.2
2011-10-11 20:30:00,88.9,
2011-11-08 21:30:00,90.2,90.2
2011-12-13 21:30:00,92.0,91.3
2012-01-10 21:30:00,93.8,93.8
2012-02-14 21:30:00,93.9,95.0
2012-03-13 20:30:00,94.3,94.3
2012-04-10 20:30:00,92.5,95.0
2012-05-08 20:30:00,94.5,92.9
2012-06-12 20:30:00,94.4,94.0
2012-07-10 20:30:00,91.4,93.3
2012-08-14 20:30:00,91.2,92.0
2012-09-11 20:30:00,92.9,91.4
2012-10-09 20:30:00,92.8,93.5
2012-11-13 21:30:00,93.1,93.0
2012-12-11 21:30:00,87.5,92.5
2013-01-08 21:30:00,88.0,87.2
2013-02-12 21:30:00,88.9,89.0
2013-03-12 20:30:00,90.8,91.3
2013-04-09 20:30:00,89.5,92.3
2013-05-14 20:30:00,92.1,89.8
2013-06-11 20:30:00,94.4,93.4
2013-07-09 20:30:00,93.5,96.2
2013-08-13 20:30:00,94.1,95.4
2013-09-10 20:30:00,94.0,94.8
2013-10-08 20:30:00,93.9,95.2
2013-11-12 21:30:00,91.6,93.5
2013-12-10 21:30:00,92.5,92.7
2014-01-14 21:30:00,93.9,93.2
2014-02-11 21:30:00,94.1,93.6
2014-03-11 20:30:00,91.4,95.3
2014-04-08 20:30:00,93.4,92.3
2014-05-13 20:30:00,95.2,94.6
2014-06-10 20:30:00,96.6,96.1
2014-07-08 20:30:00,95.0,97.3
2014-08-12 20:30:00,95.7,96.3
2014-09-09 20:30:00,96.1,95.9
2014-10-14 20:30:00,95.3,97.2
2014-11-11 21:30:00,96.1,95.1
2014-12-09 21:30:00,98.1,96.6
2015-01-13 23:00:00,100.4,97.9
2015-02-10 23:00:00,97.9,101.3
2015-03-10 22:00:00,98.0,99.2
2015-04-14 22:00:00,95.2,98.4
2015-05-12 22:00:00,96.9,95.8
2015-06-09 19:00:00,98.3,97.1
2015-07-14 19:00:00,94.1,98.6
2015-08-11 19:00:00,95.4,95.4
2015-09-08 19:00:00,95.9,96.0
2015-10-13 19:00:00,96.1,95.6
2015-11-10 20:00:00,96.1,96.4
2015-12-08 20:00:00,94.8,96.6
2016-01-12 20:00:00,95.2,95.4
2016-02-09 20:00:00,93.9,94.6
2016-03-08 20:00:00,92.9,94.5
2016-04-12 19:00:00,92.6,93.9
2016-05-10 19:00:00,93.6,93.2
2016-06-14 19:00:00,93.8,93.8
2016-07-12 19:00:00,94.5,94.1
2016-08-09 19:00:00,94.6,94.7
2016-09-13 19:00:00,94.4,94.9
2016-10-11 19:00:00,94.1,95.2
2016-11-08 20:00:00,94.9,94.6
2016-12-13 20:00:00,98.4,96.7
2017-01-10 20:00:00,105.8,99.6
2017-02-14 20:00:00,105.9,105.1
2017-03-14 19:00:00,105.3,106.1
2017-04-11 19:00:00,104.7,104.7
2017-05-09 19:00:00,104.5,104.0
2017-06-13 19:00:00,104.5,105.2
2017-07-11 19:00:00,103.6,104.4
2017-08-08 19:00:00,105.2,103.6
2017-09-12 19:00:00,105.3,105.0
2017-10-10 19:00:00,103.0,105.1
2017-11-14 20:00:00,103.8,104.2
2017-12-12 20:00:00,107.5,104.6
2018-01-09 20:00:00,104.9,108.4
2018-02-13 20:00:00,106.9,106.2
2018-03-13 19:00:00,107.6,107.1
2018-04-10 19:00:00,104.7,107.0
2018-05-08 19:00:00,104.8,105.2
2018-06-12 19:00:00,107.8,105.2
2018-07-10 19:00:00,107.2,105.6
2018-08-14 19:00:00,107.9,106.9
2018-09-11 19:00:00,108.8,108.2
2018-10-09 19:00:00,107.9,108.9
2018-11-13 20:00:00,107.4,108.0
2018-12-11 20:00:00,104.8,107.3
2019-01-08 20:00:00,104.4,103.6
2019-02-12 20:00:00,101.2,103.2
2019-03-12 19:00:00,101.7,102.0
2019-04-09 19:00:00,101.8,101.3
2019-05-14 19:00:00,103.5,102.3
2019-06-11 19:00:00,105.0,102.3
2019-07-09 19:00:00,103.3,
2019-08-13 19:00:00,104.7,104.9
2019-09-10 19:00:00,103.1,
2019-10-08 19:00:00,101.8,102.6
2019-11-12 20:00:00,102.4,102.3
2019-12-10 20:00:00,104.7,103.1
2020-01-14 20:00:00,102.7,104.9
2020-02-11 20:00:00,104.3,103.4
2020-03-10 19:00:00,104.5,104.5
2020-04-07 19:00:00,96.4,
2020-05-12 19:00:00,90.9,
2020-06-09 19:00:00,94.4,86.0
2020-07-14 19:00:00,100.6,
2020-08-11 19:00:00,98.8,
2020-09-08 19:00:00,100.2,
2020-10-13 19:00:00,104.0,
2020-11-10 20:00:00,104.0,102.2
2020-12-08 20:00:00,101.4,
2021-01-12 20:00:00,95.9,
2021-02-09 20:00:00,95.0,
2021-03-09 20:00:00,95.8,
2021-04-13 19:00:00,98.2,
2021-05-11 19:00:00,99.8,
2021-06-08 19:00:00,99.6,
2021-07-13 19:00:00,102.5,
2021-08-10 19:00:00,99.7,
2021-09-14 19:00:00,100.1,
2021-10-12 19:00:00,99.1,
2021-11-09 20:00:00,98.2,
2021-12-14 20:00:00,98.4,
2022-01-11 20:00:00,98.9,98.6
2022-02-08 20:00:00,97.1,
2022-03-08 20:00:00,95.7,97.5
2022-04-12 19:00:00,93.2,
2022-05-10 19:00:00,93.2,
2022-06-14 19:00:00,93.1,
2022-07-12 19:00:00,89.5,
2022-08-09 19:00:00,89.9,89.5
2022-09-13 19:00:00,91.8,90.8
2022-10-11 19:00:00,92.1,91.2
2022-11-08 20:00:00,91.3,91.3
2022-12-13 20:00:00,91.9,90.4
2023-01-10 20:00:00,89.8,91.5
2023-02-14 20:00:00,90.3,90.9
